 | *-customized seq     METH=transmit method     TYPE=control char type      |
 | VK-virtual key       SCAN=scan code                                       |
 | DELAY=delay in ms.   DB-use delay before      DA-use delay after          |
 | EK-extended keybd    GS-group shift           CP-code page chr            |
 | RA-raw ASCII         SC-scan codes            GT-group transmit           |
 *****************************************************************************
 *****************************************************************************
 *****************************************************************************
   Creation Date and Time == 04/15/2016  01:34:29  (date/time may be invalid)
   Version ID String == (NULL)
   Platform Type == POCKET_PC   Heap Size == 0x2000   UseGridMacroDef == 1
 *****************************************************************************
 *****************************************************************************
 *****************************************************************************


 =============================================================================
   m_rgtcsAppKeyName == DEFAULT_APPLICATION  (0x0000)

   m_rgtcsAppWindowName == (NULL)
   ControlKeyDelay == 0x0
   GlobalSynthCharTable == 0x2d 0x23 0x28 0x22 0x25 0x2e 0x27 0x24 0x26 0x21 
 -----------------------------------------------------------------------------
                                  |15-10  9  8  7  6  5  4  3  2  1  0 |
 IDX    METH  TYPE       VK   SCAN|DELAY  DB DA       EK GS CP RA SC GT| Old
 =============================================================================

 0x002c CLIP  PLAIN      0xbc 0x33|       0   0       0  0  0  0  0  1 |
 0x002d CLIP  PLAIN      0xbd 0x0c|       0   0       0  0  0  0  0  1 |
 0x002e CLIP  PLAIN      0xbe 0x34|       0   0       0  0  0  0  0  1 |
 0x002f CLIP  PLAIN      0xbf 0x35|       0   0       0  0  0  0  0  1 |
 0x0030 CLIP  PLAIN      0x30 0x0b|       0   0       0  0  0  0  0  1 |
 0x0031 CLIP  PLAIN      0x31 0x02|       0   0       0  0  0  0  0  1 |
 0x0032 CLIP  PLAIN      0x32 0x03|       0   0       0  0  0  0  0  1 |
 0x0033 CLIP  PLAIN      0x33 0x04|       0   0       0  0  0  0  0  1 |
 0x0034 CLIP  PLAIN      0x34 0x05|       0   0       0  0  0  0  0  1 |
 0x0035 CLIP  PLAIN      0x35 0x06|       0   0       0  0  0  0  0  1 |
 0x0036 CLIP  PLAIN      0x36 0x07|       0   0       0  0  0  0  0  1 |
 0x0037 CLIP  PLAIN      0x37 0x08|       0   0       0  0  0  0  0  1 |
 0x0038 CLIP  PLAIN      0x38 0x09|       0   0       0  0  0  0  0  1 |
 0x0039 CLIP  PLAIN      0x39 0x0a|       0   0       0  0  0  0  0  1 |
 0x003a CLIP  PLAIN      0xba 0x27|       0   0       0  0  0  0  0  1 |
 0x003b CLIP  PLAIN      0xba 0x27|       0   0       0  0  0  0  0  1 |
 0x003c CLIP  PLAIN      0xbc 0x33|       0   0       0  0  0  0  0  1 |
 0x003d CLIP  PLAIN      0xbb 0x0d|       0   0       0  0  0  0  0  1 |
 0x003e CLIP  PLAIN      0xbe 0x34|       0   0       0  0  0  0  0  1 |
 0x003f CLIP  PLAIN      0xbf 0x35|       0   0       0  0  0  0  0  1 |
 0x0040 CLIP  PLAIN      0x32 0x03|       0   0       0  0  0  0  0  1 |
 0x0041 CLIP  PLAIN      0x41 0x1e|       0   0       0  0  0  0  0  1 |
 0x0042 CLIP  PLAIN      0x42 0x30|       0   0       0  0  0  0  0  1 |
 0x0043 CLIP  PLAIN      0x43 0x2e|       0   0       0  0  0  0  0  1 |
 0x0044 CLIP  PLAIN      0x44 0x20|       0   0       0  0  0  0  0  1 |
 0x0045 CLIP  PLAIN      0x45 0x12|       0   0       0  0  0  0  0  1 |
 0x0046 CLIP  PLAIN      0x46 0x21|       0   0       0  0  0  0  0  1 |
 0x0047 CLIP  PLAIN      0x47 0x22|       0   0       0  0  0  0  0  1 |
 0x0048 CLIP  PLAIN      0x48 0x23|       0   0       0  0  0  0  0  1 |
 0x0049 CLIP  PLAIN      0x49 0x17|       0   0       0  0  0  0  0  1 |
 0x004a CLIP  PLAIN      0x4a 0x24|       0   0       0  0  0  0  0  1 |
 0x004b CLIP  PLAIN      0x4b 0x25|       0   0       0  0  0  0  0  1 |
 0x004c CLIP  PLAIN      0x4c 0x26|       0   0       0  0  0  0  0  1 |
 0x004d CLIP  PLAIN      0x4d 0x32|       0   0       0  0  0  0  0  1 |
 0x004e CLIP  PLAIN      0x4e 0x31|       0   0       0  0  0  0  0  1 |
 0x004f CLIP  PLAIN      0x4f 0x18|       0   0       0  0  0  0  0  1 |
 0x0050 CLIP  PLAIN      0x50 0x19|       0   0       0  0  0  0  0  1 |
 0x0051 CLIP  PLAIN      0x51 0x10|       0   0       0  0  0  0  0  1 |
 0x0052 CLIP  PLAIN      0x52 0x13|       0   0       0  0  0  0  0  1 |
 0x0053 CLIP  PLAIN      0x53 0x1f|       0   0       0  0  0  0  0  1 |
 0x0054 CLIP  PLAIN      0x54 0x14|       0   0       0  0  0  0  0  1 |
 0x0055 CLIP  PLAIN      0x55 0x16|       0   0       0  0  0  0  0  1 |
 0x0056 CLIP  PLAIN      0x56 0x2f|       0   0       0  0  0  0  0  1 |
 0x0057 CLIP  PLAIN      0x57 0x11|       0   0       0  0  0  0  0  1 |
 0x0058 CLIP  PLAIN      0x58 0x2d|       0   0       0  0  0  0  0  1 |
 0x0059 CLIP  PLAIN      0x59 0x15|       0   0       0  0  0  0  0  1 |
 0x005a CLIP  PLAIN      0x5a 0x2c|       0   0       0  0  0  0  0  1 |
 0x005b CLIP  PLAIN      0xdb 0x1a|       0   0       0  0  0  0  0  1 |
 0x005c CLIP  PLAIN      0xdc 0x56|       0   0       0  0  0  0  0  1 |
 0x005d CLIP  PLAIN      0xdd 0x1b|       0   0       0  0  0  0  0  1 |
 0x005e CLIP  PLAIN      0x36 0x07|       0   0       0  0  0  0  0  1 |
 0x005f CLIP  PLAIN      0xbd 0x0c|       0   0       0  0  0  0  0  1 |
 0x0060 CLIP  PLAIN      0xc0 0x29|       0   0       0  0  0  0  0  1 |
 0x0061 CLIP  PLAIN      0x41 0x1e|       0   0       0  0  0  0  0  1 |
 0x0062 CLIP  PLAIN      0x42 0x30|       0   0       0  0  0  0  0  1 |
 0x0063 CLIP  PLAIN      0x43 0x2e|       0   0       0  0  0  0  0  1 |
 0x0064 CLIP  PLAIN      0x44 0x20|       0   0       0  0  0  0  0  1 |
 0x0065 CLIP  PLAIN      0x45 0x12|       0   0       0  0  0  0  0  1 |
 0x0066 CLIP  PLAIN      0x46 0x21|       0   0       0  0  0  0  0  1 |
 0x0067 CLIP  PLAIN      0x47 0x22|       0   0       0  0  0  0  0  1 |
 0x0068 CLIP  PLAIN      0x48 0x23|       0   0       0  0  0  0  0  1 |
 0x0069 CLIP  PLAIN      0x49 0x17|       0   0       0  0  0  0  0  1 |
 0x006a CLIP  PLAIN      0x4a 0x24|       0   0       0  0  0  0  0  1 |
 0x006b CLIP  PLAIN      0x4b 0x25|       0   0       0  0  0  0  0  1 |
 0x006c CLIP  PLAIN      0x4c 0x26|       0   0       0  0  0  0  0  1 |
 0x006d CLIP  PLAIN      0x4d 0x32|       0   0       0  0  0  0  0  1 |
 0x006e CLIP  PLAIN      0x4e 0x31|       0   0       0  0  0  0  0  1 |
 0x006f CLIP  PLAIN      0x4f 0x18|       0   0       0  0  0  0  0  1 |
 0x0070 CLIP  PLAIN      0x50 0x19|       0   0       0  0  0  0  0  1 |
 0x0071 CLIP  PLAIN      0x51 0x10|       0   0       0  0  0  0  0  1 |
 0x0072 CLIP  PLAIN      0x52 0x13|       0   0       0  0  0  0  0  1 |
 0x0073 CLIP  PLAIN      0x53 0x1f|       0   0       0  0  0  0  0  1 |
 0x0074 CLIP  PLAIN      0x54 0x14|       0   0       0  0  0  0  0  1 |
 0x0075 CLIP  PLAIN      0x55 0x16|       0   0       0  0  0  0  0  1 |
 0x0076 CLIP  PLAIN      0x56 0x2f|       0   0       0  0  0  0  0  1 |
 0x0077 CLIP  PLAIN      0x57 0x11|       0   0       0  0  0  0  0  1 |
 0x0078 CLIP  PLAIN      0x58 0x2d|       0   0       0  0  0  0  0  1 |
 0x0079 CLIP  PLAIN      0x59 0x15|       0   0       0  0  0  0  0  1 |
 0x007a CLIP  PLAIN      0x5a 0x2c|       0   0       0  0  0  0  0  1 |
 0x007b CLIP  PLAIN      0xdb 0x1a|       0   0       0  0  0  0  0  1 |
 0x007c CLIP  PLAIN      0xdc 0x56|       0   0       0  0  0  0  0  1 |
 0x007d CLIP  PLAIN      0xdd 0x1b|       0   0       0  0  0  0  0  1 |
 0x007e CLIP  PLAIN      0xc0 0x29|       0   0       0  0  0  0  0  1 |
 0x007f SEND  PLAIN      0x2e 0x53|       0   0       0  0  0  0  0  0 |
 0x0080 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0081 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0082 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0083 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0084 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0085 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0086 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0087 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0088 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0089 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x008a CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x008b CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x008c CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x008d CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x008e CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x008f CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0090 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0091 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0092 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0093 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0094 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0095 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0096 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0097 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0098 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x0099 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x009a CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x009b CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x009c CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x009d CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x009e CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x009f CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00a0 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00a1 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00a2 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00a3 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00a4 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00a5 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00a6 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00a7 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00a8 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00a9 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00aa CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00ab CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00ac CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00ad CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00ae CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00af CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00b0 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00b1 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00b2 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00b3 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00b4 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00b5 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00b6 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00b7 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00b8 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00b9 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00ba CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00bb CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00bc CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00bd CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00be CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00bf CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00c0 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00c1 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00c2 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00c3 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00c4 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00c5 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00c6 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00c7 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00c8 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00c9 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00ca CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00cb CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00cc CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00cd CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00ce CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00cf CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00d0 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00d1 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00d2 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00d3 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00d4 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00d5 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00d6 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00d7 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00d8 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00d9 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00da CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00db CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00dc CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00dd CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00de CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00df CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00e0 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00e1 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00e2 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00e3 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00e4 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00e5 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00e6 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00e7 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00e8 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00e9 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00ea CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00eb CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00ec CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00ed CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00ee CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00ef CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00f0 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00f1 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00f2 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00f3 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00f4 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00f5 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00f6 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00f7 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00f8 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00f9 CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00fa CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00fb CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00fc CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00fd CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00fe CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |
 0x00ff CLIP  PLAIN      0x00 0x00|       0   0       0  0  0  0  0  1 |



 =============================================================================
   m_rgtcsAppKeyName == WMXCEL  (0x0006)

   AppWindowName == "Excel Mobile"
   ControlKeyDelay == 0x0
   GlobalSynthCharTable == 0x2d 0x23 0x28 0x22 0x25 0x2e 0x27 0x24 0x26 0x21 
 -----------------------------------------------------------------------------
                                  |15-10  9  8  7  6  5  4  3  2  1  0 |
 IDX    METH  TYPE       VK   SCAN|DELAY  DB DA       EK GS CP RA SC GT| Old
 =============================================================================

 --- U  P  P  E  R   K E Y   S E Q U E N C E ---------------------------------
        POST_CHAR PACKET     0x00 0x00|       0   0       0  0  0  0  0  0 |

 --- C H A R   S U B S T I T U T E   S E Q   T A B L E -----------------------

 --- L O W E R  2 5 6   A P P   K E Y   S E Q S ------------------------------
 0x0000 POST_CHAR PLAIN      0x32 0x03|       0   0       0  0  0  0  0  0 |
 0x0001 POST_CHAR PLAIN      0x41 0x1e|       0   0       0  0  0  0  0  0 |
 0x0002 POST_CHAR PLAIN      0x42 0x30|       0   0       0  0  0  0  0  0 |
 0x0003 POST_CHAR PLAIN      0x43 0x2e|       0   0       0  0  0  0  0  0 |
 0x0004 POST_CHAR PLAIN      0x44 0x20|       0   0       0  0  0  0  0  0 |
 0x0005 POST_CHAR PLAIN      0x45 0x12|       0   0       0  0  0  0  0  0 |
 0x0006 POST_CHAR PLAIN      0x46 0x21|       0   0       0  0  0  0  0  0 |
 0x0007 POST_CHAR PLAIN      0x47 0x22|       0   0       0  0  0  0  0  0 |
 0x0008 POST  PLAIN      0x08 0x0e|       0   0       0  0  0  0  0  0 |
 0x0009 POST  PLAIN      0x09 0x0f|       0   0       0  0  0  0  0  0 |
 0x000a POST_CHAR PLAIN      0x4a 0x24|       0   0       0  0  0  0  0  0 |
 0x000b POST_CHAR PLAIN      0x4b 0x25|       0   0       0  0  0  0  0  0 |
 0x000c POST_CHAR PLAIN      0x4c 0x26|       0   0       0  0  0  0  0  0 |
 0x000d POST  PLAIN      0x0d 0x1c|       0   0       0  0  0  0  0  0 |
 0x000e POST_CHAR PLAIN      0x4e 0x31|       0   0       0  0  0  0  0  0 |
 0x000f POST_CHAR PLAIN      0x4f 0x18|       0   0       0  0  0  0  0  0 |
 0x0010 POST_CHAR PLAIN      0x50 0x19|       0   0       0  0  0  0  0  0 |
 0x0011 POST_CHAR PLAIN      0x51 0x10|       0   0       0  0  0  0  0  0 |
 0x0012 POST_CHAR PLAIN      0x52 0x13|       0   0       0  0  0  0  0  0 |
 0x0013 POST_CHAR PLAIN      0x53 0x1f|       0   0       0  0  0  0  0  0 |
 0x0014 POST_CHAR PLAIN      0x54 0x14|       0   0       0  0  0  0  0  0 |
 0x0015 POST_CHAR PLAIN      0x55 0x16|       0   0       0  0  0  0  0  0 |
 0x0016 POST_CHAR PLAIN      0x56 0x2f|       0   0       0  0  0  0  0  0 |
 0x0017 POST_CHAR PLAIN      0x57 0x11|       0   0       0  0  0  0  0  0 |
 0x0018 POST_CHAR PLAIN      0x58 0x2d|       0   0       0  0  0  0  0  0 |
 0x0019 POST_CHAR PLAIN      0x59 0x15|       0   0       0  0  0  0  0  0 |
 0x001a POST_CHAR PLAIN      0x5a 0x2c|       0   0       0  0  0  0  0  0 |
 0x001b POST  PLAIN      0x1b 0x01|       0   0       0  0  0  0  0  0 |
 0x001c POST_CHAR PLAIN      0xdc 0x56|       0   0       0  0  0  0  0  0 |
 0x001d POST_CHAR PLAIN      0xdd 0x1b|       0   0       0  0  0  0  0  0 |
 0x001e POST_CHAR PLAIN      0x36 0x07|       0   0       0  0  0  0  0  0 |
 0x001f POST_CHAR PLAIN      0xbd 0x0c|       0   0       0  0  0  0  0  0 |
 0x0020 POST_CHAR PLAIN      0x20 0x39|       0   0       0  0  0  0  0  0 |
 0x0021 POST_CHAR PLAIN      0x31 0x02|       0   0       0  0  0  0  0  0 |
 0x0022 POST_CHAR PLAIN      0xde 0x28|       0   0       0  0  0  0  0  0 |
 0x0023 POST_CHAR PLAIN      0x33 0x04|       0   0       0  0  0  0  0  0 |
 0x0024 POST_CHAR PLAIN      0x34 0x05|       0   0       0  0  0  0  0  0 |
 0x0025 POST_CHAR PLAIN      0x35 0x06|       0   0       0  0  0  0  0  0 |
 0x0026 POST_CHAR PLAIN      0x37 0x08|       0   0       0  0  0  0  0  0 |
 0x0027 POST_CHAR PLAIN      0xde 0x28|       0   0       0  0  0  0  0  0 |
 0x0028 POST_CHAR PLAIN      0x39 0x0a|       0   0       0  0  0  0  0  0 |
 0x0029 POST_CHAR PLAIN      0x30 0x0b|       0   0       0  0  0  0  0  0 |
 0x002a POST_CHAR PLAIN      0x38 0x09|       0   0       0  0  0  0  0  0 |
 0x002b POST_CHAR PLAIN      0xbb 0x0d|       0   0       0  0  0  0  0  0 |
 0x002c POST_CHAR PLAIN      0xbc 0x33|       0   0       0  0  0  0  0  0 |
 0x002d POST_CHAR PLAIN      0xbd 0x0c|       0   0       0  0  0  0  0  0 |
 0x002e POST_CHAR PLAIN      0xbe 0x34|       0   0       0  0  0  0  0  0 |
 0x002f POST_CHAR PLAIN      0xbf 0x35|       0   0       0  0  0  0  0  0 |
 0x0030 POST_CHAR PLAIN      0x30 0x0b|       0   0       0  0  0  0  0  0 |
 0x0031 POST_CHAR PLAIN      0x31 0x02|       0   0       0  0  0  0  0  0 |
 0x0032 POST_CHAR PLAIN      0x32 0x03|       0   0       0  0  0  0  0  0 |
 0x0033 POST_CHAR PLAIN      0x33 0x04|       0   0       0  0  0  0  0  0 |
 0x0034 POST_CHAR PLAIN      0x34 0x05|       0   0       0  0  0  0  0  0 |
 0x0035 POST_CHAR PLAIN      0x35 0x06|       0   0       0  0  0  0  0  0 |
 0x0036 POST_CHAR PLAIN      0x36 0x07|       0   0       0  0  0  0  0  0 |
 0x0037 POST_CHAR PLAIN      0x37 0x08|       0   0       0  0  0  0  0  0 |
 0x0038 POST_CHAR PLAIN      0x38 0x09|       0   0       0  0  0  0  0  0 |
 0x0039 POST_CHAR PLAIN      0x39 0x0a|       0   0       0  0  0  0  0  0 |
 0x003a POST_CHAR PLAIN      0xba 0x27|       0   0       0  0  0  0  0  0 |
 0x003b POST_CHAR PLAIN      0xba 0x27|       0   0       0  0  0  0  0  0 |
 0x003c POST_CHAR PLAIN      0xbc 0x33|       0   0       0  0  0  0  0  0 |
 0x003d POST_CHAR PLAIN      0xbb 0x0d|       0   0       0  0  0  0  0  0 |
 0x003e POST_CHAR PLAIN      0xbe 0x34|       0   0       0  0  0  0  0  0 |
 0x003f POST_CHAR PLAIN      0xbf 0x35|       0   0       0  0  0  0  0  0 |
 0x0040 POST_CHAR PLAIN      0x32 0x03|       0   0       0  0  0  0  0  0 |
 0x0041 POST_CHAR PLAIN      0x41 0x1e|       0   0       0  0  0  0  0  0 |
 0x0042 POST_CHAR PLAIN      0x42 0x30|       0   0       0  0  0  0  0  0 |
 0x0043 POST_CHAR PLAIN      0x43 0x2e|       0   0       0  0  0  0  0  0 |
 0x0044 POST_CHAR PLAIN      0x44 0x20|       0   0       0  0  0  0  0  0 |
 0x0045 POST_CHAR PLAIN      0x45 0x12|       0   0       0  0  0  0  0  0 |
 0x0046 POST_CHAR PLAIN      0x46 0x21|       0   0       0  0  0  0  0  0 |
 0x0047 POST_CHAR PLAIN      0x47 0x22|       0   0       0  0  0  0  0  0 |
 0x0048 POST_CHAR PLAIN      0x48 0x23|       0   0       0  0  0  0  0  0 |
 0x0049 POST_CHAR PLAIN      0x49 0x17|       0   0       0  0  0  0  0  0 |
 0x004a POST_CHAR PLAIN      0x4a 0x24|       0   0       0  0  0  0  0  0 |
 0x004b POST_CHAR PLAIN      0x4b 0x25|       0   0       0  0  0  0  0  0 |
 0x004c POST_CHAR PLAIN      0x4c 0x26|       0   0       0  0  0  0  0  0 |
 0x004d POST_CHAR PLAIN      0x4d 0x32|       0   0       0  0  0  0  0  0 |
 0x004e POST_CHAR PLAIN      0x4e 0x31|       0   0       0  0  0  0  0  0 |
 0x004f POST_CHAR PLAIN      0x4f 0x18|       0   0       0  0  0  0  0  0 |
